,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
pSA_0.032745492000,0.14154477189403802,0.06867303882754484,0.5250533128623274,0.44259241700594243,0.4515543811573151,0.8218700554718081
pSA_0.035111917000,0.1432289228329485,0.06862905479540765,0.5244219734168301,0.44353125209085803,0.4517691822242763,0.8220910970149707
pSA_0.037649358000,0.14522243298936718,0.06850951266749707,0.5227431287700743,0.4462341932702798,0.4511608342420628,0.8221504924731834
pSA_0.040370173000,0.1444727588160524,0.06861172988251801,0.5231205713519941,0.4488312395718676,0.45152455303972483,0.8240018421004769
pSA_0.043287613000,0.14463807899071582,0.06864804218773947,0.5228271335826011,0.45156240048445717,0.4521315298145662,0.8256389849043857
pSA_0.046415888000,0.13021731602181277,0.06863822366937597,0.5230911446381576,0.4495473659562043,0.4535043176906518,0.8254594756867736
pSA_0.049770236000,0.1302049807934457,0.06887388889305589,0.5248774484638513,0.4514658974238788,0.45389807223814554,0.827853400321685
pSA_0.050000000000,0.13015527696452783,0.06887398362319821,0.5248681139232003,0.45153272238494774,0.4538270569948666,0.8278449939803234
pSA_0.053366992000,0.13014625380183628,0.06892473240297631,0.5248614975168434,0.4536881079060676,0.45404377133319657,0.8291370436287859
pSA_0.057223677000,0.12951459188838,0.06878191877964443,0.5222762911695584,0.459039423934133,0.45472288844270664,0.8308204513114059
pSA_0.061359073000,0.12610250821179572,0.06870143895706514,0.5193712307401843,0.46830932596854596,0.4554046561494035,0.8345378966543365
pSA_0.065793322000,0.12165168651861583,0.06907638033829175,0.5215093929315174,0.4740142691864917,0.45747619106474263,0.8402059507640425
pSA_0.070548023000,0.11901074639163178,0.06969926664612361,0.5266572330039485,0.4772862683798366,0.4582145688339985,0.8456539565041081
pSA_0.075646333000,0.11828248196092944,0.06971646002834811,0.5264012653497793,0.47977889271271623,0.45579228303374875,0.8455960521002955
pSA_0.081113083000,0.11448078604212124,0.06993379906242607,0.5267945046649486,0.4866408819621222,0.4572545204981149,0.8505371800562405
pSA_0.086974900000,0.10831196975363415,0.0701109514834856,0.5269578169272877,0.4933430950064569,0.4566405703370982,0.8541619054307639
pSA_0.093260335000,0.10480220287693393,0.07143751329976818,0.5380230466305188,0.5002966928015299,0.45688869154710676,0.8651663747495975
pSA_0.100000000000,0.10609019082985557,0.07207376212286952,0.542479174545748,0.507635296101515,0.4555698479969361,0.871505097557014
pSA_0.107226722000,0.1074920927463192,0.07193647385576207,0.5401532824037418,0.5114091514676793,0.45735861099344133,0.8732020314602332
pSA_0.114975700000,0.10580806396480787,0.07237939562858228,0.5436695353973523,0.514039431267534,0.45912384497443576,0.8778426998278978
pSA_0.123284674000,0.1114660829235615,0.07261261626288462,0.5461380948178403,0.5119026137671777,0.4634677634141034,0.8804052886693718
pSA_0.132194115000,0.10934864358377715,0.07305222966338078,0.549684701603028,0.5142666867444089,0.46522499297188497,0.8849055262327004
pSA_0.141747416000,0.11068543721095651,0.0725463895065522,0.5444319146688359,0.5152455777810844,0.4678136695660815,0.8835913900473572
pSA_0.151991108000,0.10924628843652763,0.0727581566067725,0.5474433327687225,0.5106147840389397,0.46965671162894257,0.8837415272862146
pSA_0.162975083000,0.11081491587834093,0.07307639353407179,0.5499183529996995,0.5125437699557546,0.4715700947551921,0.8874061445323558
