,PGA,PGV,CAV,AI,Ds575,Ds595,pSA_0.010000000000,pSA_0.010722672000,pSA_0.011497570000,pSA_0.012328467000,pSA_0.013219411000,pSA_0.014174742000,pSA_0.015199111000,pSA_0.016297508000,pSA_0.017475284000,pSA_0.018738174000,pSA_0.020000000000,pSA_0.020092330000,pSA_0.021544347000,pSA_0.023101297000,pSA_0.024770764000,pSA_0.026560878000,pSA_0.028480359000,pSA_0.030538555000,pSA_0.032745492000,pSA_0.035111917000,pSA_0.037649358000,pSA_0.040370173000,pSA_0.043287613000,pSA_0.046415888000,pSA_0.049770236000,pSA_0.050000000000,pSA_0.053366992000,pSA_0.057223677000,pSA_0.061359073000,pSA_0.065793322000,pSA_0.070548023000,pSA_0.075646333000,pSA_0.081113083000,pSA_0.086974900000,pSA_0.093260335000,pSA_0.100000000000,pSA_0.107226722000,pSA_0.114975700000,pSA_0.123284674000,pSA_0.132194115000,pSA_0.141747416000,pSA_0.151991108000,pSA_0.162975083000,pSA_0.174752840000,pSA_0.187381742000,pSA_0.200000000000,pSA_0.200923300000,pSA_0.215443469000,pSA_0.231012970000,pSA_0.247707636000,pSA_0.265608778000,pSA_0.284803587000,pSA_0.300000000000,pSA_0.305385551000,pSA_0.327454916000,pSA_0.351119173000,pSA_0.376493581000,pSA_0.400000000000,pSA_0.403701726000,pSA_0.432876128000,pSA_0.464158883000,pSA_0.497702356000,pSA_0.500000000000,pSA_0.533669923000,pSA_0.572236766000,pSA_0.613590727000,pSA_0.657933225000,pSA_0.705480231000,pSA_0.750000000000,pSA_0.756463328000,pSA_0.811130831000,pSA_0.869749003000,pSA_0.932603347000,pSA_1.000000000000,pSA_1.072267222000,pSA_1.149756995000,pSA_1.232846739000,pSA_1.321941148000,pSA_1.417474163000,pSA_1.519911083000,pSA_1.629750835000,pSA_1.747528400000,pSA_1.873817423000,pSA_2.000000000000,pSA_2.009233003000,pSA_2.154434690000,pSA_2.310129700000,pSA_2.477076356000,pSA_2.656087783000,pSA_2.848035868000,pSA_3.000000000000,pSA_3.053855509000,pSA_3.274549163000,pSA_3.511191734000,pSA_3.764935807000,pSA_4.000000000000,pSA_4.037017259000,pSA_4.328761281000,pSA_4.641588834000,pSA_4.977023564000,pSA_5.000000000000,pSA_5.336699231000,pSA_5.722367659000,pSA_6.135907273000,pSA_6.579332247000,pSA_7.054802311000,pSA_7.500000000000,pSA_7.564633276000,pSA_8.111308308000,pSA_8.697490026000,pSA_9.326033469000,pSA_10.000000000000,EAS_0.015000000000,EAS_0.020000000000,EAS_0.025000000000,EAS_0.030000000000,EAS_0.035000000000,EAS_0.040000000000,EAS_0.045000000000,EAS_0.050000000000,EAS_0.060000000000,EAS_0.070000000000,EAS_0.080000000000,EAS_0.090000000000,EAS_0.100000000000,EAS_0.107226722000,EAS_0.114975700000,EAS_0.123284674000,EAS_0.132194115000,EAS_0.141747416000,EAS_0.151991108000,EAS_0.162975084000,EAS_0.174752840000,EAS_0.187381742000,EAS_0.200923300000,EAS_0.215443469000,EAS_0.231012970000,EAS_0.247707636000,EAS_0.265608778000,EAS_0.284803587000,EAS_0.305385551000,EAS_0.327454916000,EAS_0.351119173000,EAS_0.376493581000,EAS_0.403701726000,EAS_0.432876128000,EAS_0.464158883000,EAS_0.497702356000,EAS_0.533669923000,EAS_0.572236766000,EAS_0.613590727000,EAS_0.657933225000,EAS_0.705480231000,EAS_0.756463328000,EAS_0.811130831000,EAS_0.869749003000,EAS_0.932603347000,EAS_1.000000000000,EAS_1.072267222000,EAS_1.149756995000,EAS_1.232846739000,EAS_1.321941149000,EAS_1.417474163000,EAS_1.519911083000,EAS_1.629750835000,EAS_1.747528400000,EAS_1.873817423000,EAS_2.009233003000,EAS_2.154434690000,EAS_2.310129700000,EAS_2.477076356000,EAS_2.656087783000,EAS_2.848035868000,EAS_3.053855509000,EAS_3.274549163000,EAS_3.511191734000,EAS_3.764935807000,EAS_4.037017259000,EAS_4.328761281000,EAS_4.641588834000,EAS_4.977023564000,EAS_5.336699231000,EAS_5.722367659000,EAS_6.135907273000,EAS_6.579332247000,EAS_7.054802311000,EAS_7.564633276000,EAS_8.111308308000,EAS_8.697490026000,EAS_9.326033469000,EAS_10.000000000000,EAS_10.722672220000,EAS_11.497569950000,EAS_12.328467390000,EAS_13.219411480000,EAS_14.174741630000,EAS_15.199110830000,EAS_16.297508350000,EAS_17.475284000000,EAS_18.738174230000,EAS_20.092330030000,EAS_21.544346900000,EAS_23.101297000000,EAS_24.770763560000
stat_1,0.287887775,0.171551749,0.13770916,0.338624584,0.048504871,-0.101491358,0.285704382,0.28543644,0.285312078,0.284904104,0.284368898,0.283869969,0.2840885,0.283573054,0.283058992,0.281569019,0.281171697,0.281089979,0.279388422,0.275972954,0.274053254,0.269439677,0.270388017,0.270846083,0.270185919,0.268149937,0.263071016,0.263736725,0.265023709,0.260836849,0.257515976,0.257452968,0.253652598,0.252809603,0.24629257,0.234962555,0.22388529,0.219631055,0.211363705,0.190655174,0.191116653,0.193735161,0.189195606,0.176303439,0.161716523,0.14111225,0.142676323,0.123552692,0.107057584,0.135854869,0.178646969,0.198689183,0.200947256,0.282411992,0.334560036,0.395238665,0.413703168,0.440264982,0.47789837,0.48233251,0.493579676,0.512842591,0.553968139,0.541710989,0.537621216,0.506275786,0.476301972,0.411613121,0.408129971,0.353345141,0.340707579,0.353005327,0.346001302,0.373077057,0.481784271,0.494502448,0.568646614,0.678870469,0.672284959,0.636268782,0.578445859,0.531010168,0.406722289,0.367471209,0.289315813,0.213973807,0.182430042,0.138407693,0.116618044,0.085648509,0.085531414,0.102496807,0.090943933,0.048309296,0.040679103,0.024888946,0.008223321,0.004291346,0.021954606,0.003525377,-0.035517587,-0.069215565,-0.072103718,-0.075255014,-0.036984454,0.02782311,0.030734518,0.030928115,0.00684148,0.016785743,0.040937939,0.031290071,-0.006633386,-0.01350791,-0.038585725,-0.025459413,-0.014067072,-0.00202317,-1.192923191,-0.936676546,-0.635785626,-0.421407748,-0.170104353,0.054717601,0.104324901,0.080168812,0.036463689,0.051153071,0.134061921,0.099572839,0.030177368,0.021416692,0.021121816,0.04374065,0.109467367,0.144745401,0.181307973,0.160335239,0.082701804,0.073922554,0.11839656,0.057698706,-0.026388934,-0.128271346,-0.182116992,-0.09077443,-0.08833354,-0.184437392,-0.11516021,-0.02038336,-0.04308311,0.022527058,-0.02359264,-0.158103631,-0.162465494,-0.133305653,-0.120071696,-0.082132502,0.07460803,0.193957316,0.265073804,0.40698867,0.465757619,0.563876928,0.653101603,0.624069317,0.531153014,0.365459381,0.160777699,0.103279718,0.20321985,0.220077815,0.208396483,0.30752225,0.444834395,0.51011553,0.549600948,0.507211976,0.460053255,0.433131271,0.439378119,0.423620511,0.379920407,0.303320312,0.182195072,0.091947069,0.04053036,-0.016972333,-0.110288288,-0.141352774,-0.100201202,-0.008311827,0.048687272,0.058240951,0.065711663,0.104927028,0.112264996,0.073904586,0.059780087,0.077158048,0.076880783,0.090670856,0.12686858,0.226669014,0.332638412,0.221262705,-0.003072631,-0.200596101,-0.697082987,-1.239866103
stat_10,-0.271701904,0.024687036,0.004317194,-0.180663987,0.30562044,0.190134492,-0.262952858,-0.261015871,-0.264404052,-0.261637351,-0.259902227,-0.256781251,-0.252387349,-0.247050149,-0.239140169,-0.228870693,-0.227776403,-0.227836154,-0.229148785,-0.225376262,-0.219331498,-0.2187966,-0.210566207,-0.219883225,-0.233718621,-0.231988597,-0.229964539,-0.211841789,-0.213945303,-0.223051485,-0.204626017,-0.204280363,-0.209064607,-0.204629729,-0.193625858,-0.194489072,-0.203602498,-0.216701361,-0.235241721,-0.257172687,-0.289122093,-0.286335586,-0.300959371,-0.309183702,-0.328289659,-0.338292134,-0.361925745,-0.406937842,-0.439474832,-0.485360412,-0.469388973,-0.500239794,-0.501115667,-0.485944355,-0.426322286,-0.432777796,-0.399047798,-0.352491947,-0.332431952,-0.328337376,-0.299495678,-0.263526657,-0.223050028,-0.17889741,-0.163493851,-0.034513754,0.054304331,0.106180927,0.108632895,0.11836327,0.065525515,0.087836574,0.097523318,0.116309655,0.098242225,0.093265874,0.059869895,0.058227125,0.038578691,0.031494081,0.019081848,0.029559873,0.08442678,0.190298177,0.217848232,0.241996551,0.257266736,0.26119583,0.247517524,0.311814282,0.314099379,0.36481275,0.352950127,0.333633178,0.343784744,0.309223719,0.300619985,0.301642131,0.30059967,0.288667203,0.248042809,0.249743246,0.256618718,0.267802289,0.220504846,0.211118269,0.213349215,0.225325471,0.196523025,0.224402864,0.230143158,0.188231013,0.16670533,0.162345281,0.161677345,0.175108069,0.173714508,0.16948943,0.116699958,0.193609247,0.287869269,0.167316689,0.203796949,0.165886366,0.103836681,0.070439088,0.012710829,0.016508308,0.057885812,0.10540594,0.114831216,0.136543687,0.12524074,0.084714559,0.069161254,0.207079721,0.325801676,0.339807642,0.27924567,0.295842191,0.311635962,0.27284933,0.258166528,0.222627097,0.278905476,0.413172869,0.37567026,0.362308522,0.479529696,0.523475645,0.455023023,0.577801398,0.663020142,0.480360562,0.273299963,0.379440774,0.492176209,0.482476911,0.432988246,0.380497402,0.194563159,0.095632993,0.083088016,0.031026183,0.02460142,0.045957953,0.06556618,0.144370366,0.168703301,0.153509769,0.113058128,0.119446477,0.177944509,0.212647998,0.135366863,-0.024429302,-0.160342057,-0.220695888,-0.290060202,-0.307546624,-0.309927103,-0.350300228,-0.409751945,-0.421734133,-0.48370988,-0.529006104,-0.515754243,-0.498212673,-0.471485251,-0.400093493,-0.323353553,-0.217898191,-0.122717526,-0.126416312,-0.135453301,-0.076070361,-0.026357052,0.045274775,0.197497527,0.31073543,0.369734899,0.451014378,0.553601894,0.607625382,0.603338946,0.56143997,0.565002525,0.667218068,0.900148906,1.18016916
stat_100,0.041083046,-0.394322389,-0.296740243,-0.360423092,-0.211336071,-0.263878504,0.040167569,0.040564027,0.040341583,0.040161532,0.040212408,0.04018659,0.040553676,0.040611349,0.040666064,0.040297414,0.040238378,0.040290306,0.040602552,0.039967776,0.039369075,0.040405888,0.039631312,0.037924519,0.038709883,0.039899138,0.03892126,0.037666014,0.02963362,0.035483187,0.035582905,0.034983156,0.029881722,0.021087686,0.002889978,-0.001363053,0.008515488,0.056349344,0.098609514,0.124217081,0.126614372,0.136095619,0.182022253,0.19732013,0.26301455,0.247013451,0.210709746,0.19985388,0.195973354,0.279323168,0.390428465,0.421992741,0.424256849,0.413080119,0.285727612,0.227356999,0.20102027,0.096811099,-0.015068514,-0.030365171,-0.055140129,-0.10330839,-0.187946667,-0.334038109,-0.345378364,-0.478391145,-0.606592988,-0.712264801,-0.71692547,-0.770938887,-0.836014622,-0.887250809,-0.838747906,-0.861856796,-0.871710819,-0.878003444,-0.913522945,-0.912483883,-1.00835461,-1.015813874,-1.039612996,-0.941211771,-0.895648268,-0.857338018,-0.862985122,-0.833320134,-0.835215512,-0.809810461,-0.74469441,-0.713411535,-0.709648111,-0.677522282,-0.653630227,-0.53926794,-0.461346257,-0.439125249,-0.445255946,-0.450577719,-0.490650448,-0.536522023,-0.51606509,-0.499207997,-0.495846014,-0.455367057,-0.434461085,-0.425320686,-0.429051261,-0.477225356,-0.518932515,-0.536633205,-0.542832304,-0.57325645,-0.607690061,-0.607358739,-0.596196417,-0.591276493,-0.577570275,-0.584526591,-0.054120149,-0.253113,-0.474978352,-0.641363228,-0.908632127,-1.042025111,-1.117721258,-1.148285317,-0.962787918,-1.034984471,-0.861458218,-0.745175195,-0.635108045,-0.644617807,-0.688998904,-0.758805519,-0.788923897,-0.734142627,-0.721226131,-0.720955294,-0.650209859,-0.559260669,-0.502646882,-0.44317538,-0.378480837,-0.421395154,-0.501078362,-0.603816596,-0.542560883,-0.351522449,-0.228529943,-0.351490758,-0.510023423,-0.61937983,-0.755946368,-0.686422286,-0.541271372,-0.609560665,-0.703779149,-0.735396599,-0.772439116,-0.802575896,-0.88747356,-0.917141371,-1.036041921,-1.18204429,-1.146089285,-0.970292503,-0.99679929,-1.009957001,-0.909093442,-0.854873147,-0.891979093,-0.902946653,-0.853153905,-0.785239504,-0.782884482,-0.558821628,-0.317608819,-0.130637579,-0.076173229,-0.125047928,-0.07648047,0.149194126,0.331728092,0.258286216,0.351043015,0.56174602,0.563879172,0.425968053,0.356035895,0.194170619,0.063290924,0.169040707,0.483140265,0.521662212,0.393294302,0.37764493,0.260226713,0.190941433,0.220815318,0.135803372,-0.052404665,-0.189695655,-0.259670225,-0.442832126,-0.581859389,-0.671235515,-0.737125931,-0.704421681,-0.56719162,-0.415101707
stat_101,0.13231139,0.157351884,0.087393176,0.189915315,-0.222528132,0.004599528,0.130089405,0.130356954,0.129501587,0.129067535,0.128866282,0.128679193,0.128878214,0.1282774,0.127849094,0.127522818,0.126460411,0.12643971,0.126643008,0.123921953,0.120059976,0.119635959,0.120991952,0.118046389,0.115592011,0.112281914,0.108799316,0.108256334,0.10488608,0.107620718,0.100827734,0.100172977,0.090428113,0.082337576,0.076357372,0.072656958,0.065517327,0.055942342,0.034587376,0.029892951,0.008416392,-0.001893841,0.017120489,0.034908467,0.037320762,0.06315803,0.086410472,0.184974378,0.241099293,0.261338053,0.253027868,0.240829147,0.239221404,0.185037433,0.160741193,0.176036434,0.157423157,0.10627308,0.128483645,0.116193515,0.05279293,0.032534378,0.031118401,0.048600083,0.052987117,0.049294893,0.131657285,0.147761474,0.151928309,0.190337358,0.213433215,0.239541759,0.217215129,0.242599706,0.210253529,0.208379586,0.196902321,0.300294259,0.419011758,0.436914833,0.307267863,0.23287748,0.226640022,0.165641947,0.229770078,0.279047408,0.282306472,0.251552358,0.21819309,0.213686883,0.209275117,0.156090623,0.18051799,0.173599456,0.16581818,0.16410589,0.152247219,0.149311309,0.160758469,0.114061546,0.065730895,0.0326691,0.029935561,0.023651798,0.003733046,0.004263818,0.002635712,-0.019573087,0.020539319,0.034452662,0.024974989,-0.015171645,-0.039511294,-0.042380293,-0.065758671,-0.068938071,-0.070059057,-0.061978451,-0.066731421,-0.248610135,-0.503606672,-0.701506028,-0.90773286,-1.068987319,-1.143710648,-1.145869083,-1.122955768,-1.014126935,-0.924747144,-0.902442498,-0.74492098,-0.62572709,-0.50256318,-0.440564858,-0.455773745,-0.461957174,-0.438065036,-0.34299892,-0.233218225,-0.312941264,-0.336042604,-0.250372597,-0.1742103,-0.067030436,0.040544361,0.059561296,0.054384881,0.021734305,0.080329147,0.113355109,0.13024927,0.17484051,0.263971947,0.40499537,0.408727477,0.252576699,0.273015718,0.419262107,0.223890814,0.031523526,0.108316669,0.12928914,0.409848537,0.668474927,0.537078247,0.322741164,0.21204741,0.187327351,0.276190909,0.295904013,0.275209054,0.21558604,0.146791565,0.107512683,0.098946505,0.007209332,-0.038595434,-0.03103377,0.014091327,0.039943952,0.13589449,0.163881531,0.200556204,0.246638684,0.246786052,0.222689213,0.276507335,0.401534904,0.411570286,0.300243489,0.108579017,-0.012313441,-0.030027265,-0.09211486,-0.17932622,-0.302531946,-0.403207865,-0.436026868,-0.359931621,-0.382867153,-0.592493978,-0.680974506,-0.750749197,-0.838001612,-0.910149384,-1.117046078,-1.577717037,-2.214573665,-2.866954881,-3.237786077
stat_102,-0.480834789,-0.384943883,-0.460012325,-0.939213301,-0.001961213,0.018012624,-0.482132502,-0.482080029,-0.482499318,-0.482647949,-0.482880537,-0.483057219,-0.483600374,-0.484567039,-0.485452917,-0.486267522,-0.486548842,-0.486577531,-0.488031933,-0.491207277,-0.493874399,-0.495754687,-0.49930311,-0.501283109,-0.494429357,-0.49563582,-0.506178846,-0.523389781,-0.534974642,-0.527442531,-0.530315637,-0.529199295,-0.516672922,-0.538613121,-0.552680615,-0.580575756,-0.567332791,-0.537071706,-0.544339529,-0.570137857,-0.492614371,-0.443483806,-0.48246086,-0.578961433,-0.585376231,-0.541421682,-0.522826502,-0.400394167,-0.473531445,-0.488442007,-0.489343153,-0.50503215,-0.507531304,-0.45873401,-0.425072596,-0.499979693,-0.547790399,-0.541341949,-0.509219439,-0.542669745,-0.622056357,-0.431602046,-0.34790655,-0.326459901,-0.319333972,-0.266435319,-0.22964932,-0.259739421,-0.263804084,-0.213427539,-0.24859094,-0.335386438,-0.335502826,-0.259994831,-0.288941532,-0.298407419,-0.230169323,-0.226779394,-0.125662319,-0.154794443,-0.132089981,-0.09368401,-0.108229876,-0.13677973,-0.104592116,-0.152513361,-0.149818689,-0.185069037,-0.227488947,-0.262993931,-0.262406829,-0.291889946,-0.27366567,-0.255375156,-0.165023117,-0.175661698,-0.248352898,-0.241651786,-0.236685511,-0.214526131,-0.215083175,-0.242594527,-0.242903374,-0.254906921,-0.260486658,-0.25454904,-0.255043512,-0.237530294,-0.219043104,-0.235790902,-0.269639059,-0.275285504,-0.318478306,-0.324929394,-0.3323283,-0.334809528,-0.306126542,-0.267339652,0.53194148,0.365357486,0.244425479,0.135720649,-0.0578466,-0.1342494,-0.134935206,-0.131825443,-0.126193467,-0.162041958,-0.116929597,-0.13274087,-0.017634299,0.015713183,-0.004717073,0.048369029,0.058580072,0.02734679,0.039906736,0.037885557,-0.030173777,-0.0731069,-0.048834142,-0.072259652,-0.11750403,-0.052555217,0.024057712,0.047820166,0.05795447,-0.096390907,-0.14293302,-0.178027762,-0.274517306,-0.192887041,-0.170447179,-0.114784541,-0.110929147,-0.080838575,0.02487,0.066018251,0.058809667,-0.085557199,-0.198485583,-0.128358,0.013430446,-0.028256182,-0.166539201,-0.324685425,-0.260021108,-0.145214063,-0.289356232,-0.34007348,-0.237618024,-0.12085862,-0.094309784,-0.10974398,-0.160941267,-0.164156694,-0.175039513,-0.251729549,-0.439442273,-0.577587339,-0.458545547,-0.559971128,-0.623869475,-0.397964557,-0.330718586,-0.49294302,-0.56642901,-0.574627997,-0.586825262,-0.528136905,-0.555449874,-0.706694214,-0.740170995,-0.787122809,-0.837875538,-0.769012145,-0.806537689,-0.990890855,-1.077179715,-0.994848931,-1.008717484,-1.135924723,-1.227222012,-1.351948318,-1.354231362,-1.333518838,-1.369126333,-1.360628627,-1.021713749,-0.553722852
stat_103,-0.172973003,-0.236483974,-0.314007529,-0.412888103,-0.186230814,-0.105075904,-0.173995361,-0.174086059,-0.174381883,-0.174601638,-0.174769494,-0.174942133,-0.175269601,-0.175556981,-0.176222346,-0.177246598,-0.177794433,-0.177837061,-0.179556644,-0.182442394,-0.184149925,-0.185175466,-0.184169782,-0.186734828,-0.187899593,-0.194825934,-0.197496591,-0.198917287,-0.203313408,-0.201428482,-0.201637404,-0.201664376,-0.201316673,-0.204570498,-0.221958043,-0.228894799,-0.231744777,-0.250915655,-0.241161761,-0.21057733,-0.206442383,-0.22692622,-0.185253015,-0.212940012,-0.214663148,-0.22621059,-0.204230712,-0.199953066,-0.21564076,-0.233930578,-0.192141075,-0.175598181,-0.171777446,-0.14357137,-0.140197594,-0.155569615,-0.106340113,-0.092586016,-0.034232985,-0.021656681,-0.052969225,-0.014075551,0.084978193,0.043938486,0.029044291,-0.027893572,-0.056679006,-0.097179531,-0.096411624,-0.061291355,-0.055367848,-0.056302659,-0.012820116,-0.024618448,0.064230613,0.059617202,0.091674696,0.115655625,0.12968912,0.093721688,-0.099153968,-0.372444714,-0.707051633,-0.994141058,-1.091771097,-0.956539559,-0.825613551,-0.694552095,-0.570827104,-0.468676519,-0.462741575,-0.391695392,-0.38074147,-0.411246252,-0.443688884,-0.440908002,-0.431733052,-0.419003177,-0.351889863,-0.26750842,-0.187031733,-0.204096538,-0.206913521,-0.165944514,-0.099151573,-0.062734064,-0.05945412,-0.070522205,-0.084654774,-0.089704079,-0.113412377,-0.145720348,-0.173938424,-0.180278759,-0.191474274,-0.196734746,-0.162465674,-0.121728568,-0.040757797,-0.006349743,-0.072346712,-0.089678017,0.005143753,0.003135542,0.05426214,0.1061912,0.125295874,0.124785165,0.087896138,0.106505167,0.02198981,-0.004009248,-0.04997891,-0.084307201,-0.081476384,-0.096331143,-0.076546801,-0.016124219,0.114652202,0.177792839,0.197120241,0.150243952,0.006743526,0.03440269,-0.033210104,-0.169726032,-0.148466145,-0.291145326,-0.434177035,-0.335250598,-0.294259236,-0.183934611,-0.084344878,-0.078980214,-0.282358443,-0.548102721,-0.91489096,-1.258439817,-1.579487068,-1.579293064,-1.036122715,-0.392025979,0.015705427,0.279243834,0.27744495,0.177563587,0.206547901,0.104086684,-0.072540299,-0.047744657,0.009194506,-0.036976429,-0.091507425,-0.085773562,-0.027060599,-0.007432772,0.105992135,0.198815698,0.066104019,-0.01047724,0.011609452,-0.017351366,-0.000862158,-0.043626521,-0.109270234,-0.116446924,-0.143803322,-0.187858878,-0.230183938,-0.179373451,-0.128377541,-0.144715324,-0.111376899,0.008315675,0.145265391,0.221759725,0.240862594,0.194181402,0.12887081,0.078553699,-0.048172871,-0.091351646,-0.014764915,0.047392893,0.046935245,0.056708407,0.141851207,0.239528429,0.179278476,-0.034104311
stat_104,0.078572998,-0.1108699,0.000755465,-0.012828793,-0.054924188,-0.037491966,0.075523994,0.075622063,0.074927293,0.074439509,0.073986139,0.073417633,0.073405027,0.072339132,0.071375623,0.070219431,0.06865349,0.068671198,0.06903022,0.066439787,0.063327568,0.057543657,0.05381781,0.044906027,0.030576665,0.026373947,0.014455005,0.013855059,0.00825518,0.006631143,-0.011874335,-0.013658711,-0.035719744,-0.068283799,-0.090443026,-0.108582815,-0.116556476,-0.122090093,-0.135637228,-0.120017804,-0.070012091,-0.03266046,-0.009882373,0.001872282,-0.021810594,0.016124165,0.119665269,0.157031513,0.228884398,0.245444319,0.242303799,0.255674568,0.255628877,0.233827935,0.251488126,0.222220768,0.21513838,0.268068034,0.260421389,0.234122893,0.204365378,0.110958577,-0.006127871,-0.053923742,-0.054281631,-0.129295834,-0.082797783,-0.06588683,-0.066270593,-0.050012617,-0.014327952,-0.083278564,-0.103643946,-0.10682773,-0.117940664,-0.124749189,-0.132562593,-0.145948259,-0.196016253,-0.139823195,-0.115000478,-0.095175288,-0.116693379,-0.121170877,-0.202891365,-0.252060596,-0.316185215,-0.350338896,-0.402314248,-0.425383782,-0.422576526,-0.374688801,-0.342726179,-0.315133838,-0.310980075,-0.292006842,-0.24328857,-0.22467044,-0.169658295,-0.141623675,-0.188570915,-0.180748198,-0.174826011,-0.164496286,-0.17228641,-0.170889793,-0.173455382,-0.214081161,-0.232045712,-0.221990373,-0.184731443,-0.130244988,-0.104778403,-0.099815075,-0.067976481,-0.058725858,-0.076783346,-0.058609968,0.133077735,0.194030403,0.131590062,0.114392283,0.275628906,0.453469348,0.543549792,0.530120334,0.428435708,0.373035884,0.259233564,0.133250688,0.097819849,0.114443302,0.129639016,0.155180789,0.154200651,0.046646237,-0.034674503,-0.096972673,-0.148816147,-0.179568309,-0.170791389,-0.034725694,-0.038838738,-0.142205439,-0.057461622,0.070474221,0.050367364,-0.041455567,-0.156170628,-0.196426623,-0.224864313,-0.268788005,-0.42157946,-0.476070963,-0.390068801,-0.30415283,-0.297837204,-0.29264246,-0.165200348,-0.062480549,0.001701332,0.002360749,-0.078587742,-0.14536888,-0.10948254,-0.099423348,-0.0811467,-0.068828546,-0.011108082,0.016336277,-0.001060368,-0.005504117,-0.027407175,-0.026724097,-0.035076761,-0.096772332,-0.072605298,0.080512951,0.174345698,0.250034656,0.346971326,0.319774548,0.24895026,0.296112801,0.351083817,0.374168198,0.355817829,0.326628348,0.357804968,0.310228425,0.21120505,0.106979056,-0.016610763,-0.046086409,-0.015307791,-0.041512194,-0.075216949,-0.091068315,-0.098347336,-0.076552734,-0.03169536,-0.015104517,-0.089214071,-0.002116766,0.171568306,0.266569545,0.260912156,0.239186234,0.192641,0.173812013
stat_105,0.399999043,0.353548212,0.594331688,1.100579001,0.214630857,0.132471284,0.398691871,0.398960894,0.398300111,0.398090336,0.397933863,0.397837056,0.397765316,0.397321514,0.397633455,0.398575575,0.397166514,0.397061271,0.395983515,0.395036139,0.39407533,0.392593879,0.393150216,0.391964063,0.392559078,0.39008646,0.383725171,0.381613656,0.382966308,0.391564353,0.390454211,0.390359013,0.390667834,0.389222421,0.395816693,0.385218643,0.367598644,0.359004105,0.345228301,0.331427882,0.336920453,0.380180996,0.385342222,0.379909202,0.34100412,0.334809914,0.380195821,0.421004495,0.529132668,0.568824362,0.543459274,0.452551174,0.446548175,0.380407919,0.378575758,0.41619248,0.445335101,0.506039284,0.570701521,0.600657536,0.639955579,0.692057383,0.764156889,0.797958765,0.804508068,0.794573195,0.708432548,0.603349369,0.601340106,0.542652618,0.481724872,0.416868183,0.416273419,0.405902884,0.366989449,0.371485458,0.362649509,0.30160846,0.250040619,0.294665007,0.331890005,0.326660505,0.325207177,0.263301501,0.204093212,0.116239969,0.111871517,0.163904071,0.216641338,0.258181822,0.256963446,0.313372359,0.405846629,0.434664374,0.43053457,0.394495836,0.345079511,0.331253913,0.290372263,0.256494657,0.189497553,0.194520958,0.202008991,0.250379302,0.24856647,0.236998432,0.236999098,0.211263055,0.189688915,0.183085135,0.143108449,0.084559416,0.051629706,0.050707304,0.003298084,0.026900927,0.085310645,0.114450493,0.116879063,0.115831472,0.019565913,-0.091112211,-0.308860375,-0.414871294,-0.447822796,-0.429281097,-0.333321676,-0.294529303,-0.203729935,-0.076226782,-0.036695637,-0.013755166,-0.056050681,-0.162797596,-0.249168522,-0.162162052,0.081687892,0.231358162,0.208342218,0.215472123,0.293241929,0.333491648,0.226409577,0.059096517,0.037187033,0.143293772,0.205086594,0.274309516,0.41431594,0.478150708,0.544413468,0.571569266,0.421757543,0.286156766,0.158315997,-0.026855552,-0.076592076,-0.108150209,0.018031313,0.214027007,0.364372221,0.382510393,0.386869707,0.290561494,0.166316031,0.236847699,0.398658876,0.446819486,0.463065079,0.458959428,0.540069721,0.562287919,0.635167589,0.762190344,0.946666615,1.053479398,1.00102954,0.945748677,0.833680709,0.783767852,0.705965613,0.580842706,0.532693558,0.464077476,0.379762108,0.459284533,0.724415612,0.888452683,0.824397506,0.632972435,0.415993914,0.403923088,0.523396208,0.634796779,0.627044439,0.51462183,0.214174652,0.112671061,0.290861307,0.191164385,0.103245074,-0.00499263,-0.193830058,-0.394182726,-0.690858617,-1.044489526,-1.335975751,-1.808679754,-2.473691293,-2.676247749
